GeneName,U1,U2,U3,UZV_1,UZV_2,UZV_3
ICMT,43.3249,44.0616,42.4114,34.3417,32.9991,35.5927
COX7C,237.677,208.169,241.067,253.968,258.822,205.157
PIP5K1A,63.6428,59.5712,61.0937,82.1625,82.8817,83.9337
IPO5,57.3003,58.2099,58.7232,37.5615,38.835,36.8241
MRPL11,20.5759,18.7251,18.2919,17.1413,17.7293,15.6066
LOC389906,0.0239852,0.0473941,0,0.0258365,0.0539301,0.029552
CASZ1,0.918049,0.851626,0.745034,1.00594,1.13611,1.1566
TAF5,4.16082,4.10366,4.64736,4.31486,4.56924,5.22515
WDR5,18.5193,16.9211,18.129,16.9287,18.5942,17.4423
PIK3CD,3.66142,3.73017,3.63351,3.07527,3.30456,3.0913
VARS,44.4907,41.8032,40.7434,41.9763,42.721,44.2434
ZNF721,8.2086,7.82186,8.93057,11.1033,11.9964,12.9195
CCDC106,7.82952,7.21897,7.84115,11.6886,12.0487,12.5271
ANP32A,76.1982,68.1008,74.8567,69.0851,74.1801,70.984
LINC01058,0,0.22533,0,0.105474,0,0
CLIP4,15.0725,17.8463,16.7758,17.5671,17.7029,19.6406
OTX2,0,0,0,0,0,0.0216303
DCAF8L2,0,0,0,0,0,0
TNFAIP8,4.08263,3.61164,4.67055,6.59487,6.32181,5.9152
DLX3,0.0132368,0.0133937,0.0122251,0.0563172,0.0428324,0.111044
LILRA1,0,0,0,0.013981,0,0
ZBBX,0.0900562,0.0907576,0.0679169,0.0141915,0.0554909,0.08593
ENPP7P13,1.25659,1.64611,1.58741,1.40316,1.5168,1.71113
RERG-AS1,0,0,0,0,0,0
LOC653786,0.0081914,0,0,0.0707887,0.0837839,0.0779556
LOC100506990,2.04418,1.70114,2.11706,1.59084,1.9124,2.16054
MED25,12.1495,12.0406,10.0201,16.7066,15.2658,16.1669
KIAA0922,2.26605,2.33493,2.55785,1.90193,1.66161,1.93542
CRSP8P,0,0,0,0,0,0
DPAGT1,32.1131,29.9141,31.9623,30.9016,27.9772,26.5807
RAD51AP2,0.0826507,0,0.125599,0.104252,0.0678943,0.147044
LOC728989,5.44845,5.1006,5.21863,8.07811,6.89901,9.42716
SRP19,39.2683,36.3051,37.3045,47.6197,50.7595,47.6822
BECN2,0,0,0,0,0.0418318,0
FAM181A,0,0,0,0,0,0
PSMG1,29.4155,24.9186,26.3089,29.8326,34.4364,34.0573
TXNDC8,0,0,0,0,0,0
SEC22A,4.25853,4.98884,5.36678,6.13646,6.02772,6.87083
KCTD12,15.9303,16.8159,15.7708,6.59967,6.89595,8.61649
SBNO2,21.2457,21.0998,19.8588,29.7448,28.1994,30.3665
MAP3K14-AS1,0.64608,0.500093,0.50561,0.972537,0.859942,1.0137
POLB,9.08517,9.64814,7.72253,11.2267,10.6962,11.3895
PRAMEF10,0,0,0,0.0173408,0,0
CD46,46.886,47.2238,50.2162,45.8622,48.9297,49.3452
DPH1,9.63772,10.0221,9.17672,12.3392,13.3252,12.5636
A4GALT,1.10528,1.19148,0.710194,1.23572,1.36944,1.43808
SMAD7,1.36362,1.32008,1.57413,1.1223,1.1795,1.12494
NYAP1,0.194303,0.129981,0.20795,0.374894,0.37076,0.510931
CCNDBP1,13.7565,12.9747,13.2931,13.7308,14.4724,13.2452
CRIP1,0,0.110255,0,0.113889,0,0
ANKRD20A8P,0.138237,0.207658,0.18618,0.297848,0.524354,0.408561
NASP,109.87,104.254,105.751,120.811,129.581,122.443
TAZ,10.0571,9.27542,8.92564,12.2791,12.7251,11.7703
STC2,1.4047,1.78322,1.48541,5.65104,5.83433,5.45135
RORA-AS1,0.177836,0.283668,0.801944,0.166331,0.459475,0.575683
HLX,0.94079,0.683811,0.850157,1.00091,1.02032,1.07229
FAM171A1,6.98155,6.31515,6.90572,4.1823,4.56182,4.63639
LINC01341,0.16404,0,0.0391611,0.242514,0.0837608,0.0448638
PPP1R3A,0,0,0,0,0,0.011492
RPS10P7,0.923006,2.15581,0.905105,1.43064,0.576714,0.89046
LOC646762,4.91955,4.68062,5.20948,3.51325,3.62266,3.37947
LUM,0.19034,0,0,0.080332,0.0261809,0
VDAC2,90.646,88.0897,86.4141,104.709,110.406,105.112
ISX,0,0.0139916,0,0,0.0146311,0
MYO18B,0,0.00422091,0.00402727,0.0228818,0.0142881,0.0103286
STARD4-AS1,0.679881,0.538966,0.635119,0.47196,0.746842,0.756846
ACCS,0.525564,0.33864,0.683516,0.634138,0.425356,0.560989
VTCN1,0.122402,0.0238485,0.178318,0.176626,0.128187,0.124079
LOC284632,0,0.0265762,0,0,0.0254169,0
PIPOX,34.3951,31.6825,33.7449,37.361,34.4127,33.7877
TEX41,0,0.0199065,0.019055,0.0330034,0,0
ELOVL2-AS1,0.151253,0.0331606,0.0324903,0.12444,0.0918992,0.220362
PXDNL,0.0272158,0.0268882,0.0431317,0.052077,0.0439664,0.0372464
PIN4,18.8024,12.9999,16.4429,12.0955,11.7563,10.1504
KIRREL3-AS3,0,0.0277367,0,0.0315734,0,0
ALPPL2,0.0623965,0.00747361,0.0140597,0,0.00865809,0
CCT8L2,0.0227139,0.0229408,0,0.12066,0.248646,0.136484
TXK,1.16635,0.931371,0.844249,0.953136,0.956252,1.33086
NALCN-AS1,0.331164,0.355766,0.307208,0.284953,0.179655,0.220854
CCDC84,7.5797,6.7939,6.02793,8.05757,6.69418,7.86438
PEPD,34.659,34.0332,32.3223,32.6564,35.6642,32.6495
THBS1,170.993,173.467,171.344,114.825,109.029,111.951
CSAG4,0.0359205,0.0371682,0,0,0.0319079,0
CFAP58-AS1,0,0,0,0.113113,0.0580459,0.057464
MORF4L2,200.381,184.748,199.524,208.325,229.031,225.26
NT5C,13.2408,12.463,11.7731,15.9146,15.3722,17.5923
ZSWIM2,0,0,0,0.0210554,0,0.0407024
KIF23,53.3054,57.3825,55.2684,42.7875,44.9972,45.9292
OXSM,9.79676,7.2849,8.27407,10.473,11.0747,10.2981
LOC100506271,0.076776,0.0776957,0,0,0.0681918,0.102843
LOC101928107,0,0,0,0,0,0.0354982
CUX2,0.0151882,0.0202685,0.0186299,0.0217554,0.0390615,0.0246189
SEPN1,28.0287,27.5583,27.0521,19.7317,19.1034,22.0822
LOC101929723,0,0.0889275,0,0.165259,0,0.0870719
HYAL3,3.03713,2.24293,2.24611,2.80607,3.00553,3.44584
NAB2,1.62016,1.64016,1.47955,2.32649,2.30935,2.29572
MRPL35,17.371,17.1103,17.4267,15.8216,18.0455,15.2322
PRKACA,30.9675,31.8456,29.2263,27.7525,24.4804,27.8343
MGC27382,0,0,0,0,0,0
SLC6A6,32.9823,35.599,33.3406,25.9573,23.2747,26.3789
MSMO1,25.9525,26.3213,25.559,28.0336,29.2953,32.881
PZP,0,0,0,0,0,0.00997014
MIR22HG,10.2001,9.4362,9.88475,15.1378,15.0356,14.203
CSNK1A1,96.5418,92.1253,96.6538,98.1189,100.303,101.289
QPCT,0.0323698,0,0,0.0306028,0.250117,0.0644213
CBWD6,4.07829,4.15401,4.59167,5.93196,5.97829,5.18896
LOC730668,0.0441634,0.0676142,0.0616943,0.0942115,0.121336,0.121768
CIDEC,0.243315,0.340978,0.0318605,0.209526,0.170645,0.503226
SF3B1,87.8533,86.0164,91.9685,87.3913,91.4062,84.3985
COLGALT1,64.3092,56.1716,57.573,53.1405,53.3018,51.1649
PCBP2,122.339,120.364,116.437,112.831,108.033,101.683
PHLDA1,51.0004,50.9715,49.6669,54.1656,52.5751,59.7347
TRIM29,0.116626,0.0251342,0.0841504,0.093085,0.110067,0.104533
USP10,34.5237,33.2975,33.7188,37.5212,39.4059,39.5223
NPEPPS,36.6962,37.972,37.038,36.1315,36.6423,38.8915
AGTRAP,9.93915,9.4331,9.65307,27.6378,26.8006,28.4621
IGFBP5,44.728,46.6006,45.8642,43.2701,42.5075,49.0171
FLJ20021,1.12866,1.25718,0.762687,1.83157,1.21163,1.72921
EIF3K,90.1695,82.7195,80.6989,107.322,100.693,82.7785
NUCB1-AS1,0,0.355872,0,0,0,0
SEC24B-AS1,0.210027,0.130925,0.737524,0.334071,0.278537,0.284189
LOC101927604,0,0,0,0.0595099,0.058733,0
APOBEC3C,26.0325,26.173,26.5057,27.678,26.4598,28.7848
VWA5B1,0,0,0,0,0,0
CCRL2,0,0.0414344,0.0396102,0.160952,0.0352903,0.195801
RMDN3,16.6719,15.7777,15.7255,19.9491,20.1898,20.5964
BMS1P17,1.59062,1.32163,1.65493,1.66866,1.28605,1.33545
PPAN-P2RY11,6.35377,4.90115,5.95704,8.93922,8.13007,8.52435
LHX4,0.274882,0.485828,0.375308,0.256277,0.197646,0.210226
LINC01556,0.0683974,0,0,0,0,0
POTEC,0,0,0,0,0.0223806,0.0227245
ZNF852,0.96083,1.74859,1.41597,1.22299,0.858034,1.36325
HIGD1B,0.136477,0.245109,0,0.115437,0.240269,0.232804
SNTA1,4.03416,3.72279,2.95545,4.33762,4.60215,4.27141
LINC00635,0,0,0,0,0,0
BRCC3,15.41,16.2993,16.4648,12.6248,13.1042,14.2902
MAN1A2,26.0031,28.2123,28.8283,15.0278,15.262,17.9869
LOC101928304,0.10904,0,0,0.211553,0.110105,0.115963
RBM43,2.39156,2.37392,2.52287,4.855,5.44007,5.134
C2orf72,0.240942,0.375352,0.222586,0.850042,0.654664,0.597172
ARMCX5,4.81163,4.50765,4.19436,5.66709,5.93045,6.28523
TASP1,2.92861,3.03163,2.80898,4.84659,4.13638,3.60661
RLN2,0.362028,0.189589,0.469439,0.421976,0.356817,0.340593
SEC22C,27.3575,28.0397,24.3284,24.5761,25.5583,26.0637
RPS27L,46.6976,43.799,43.2074,48.3304,45.0657,44.0056
HLA-DRB1,0,0,0,0,0,0
RADIL,0.31627,0.40026,0.313261,0.402079,0.313978,0.416007
AADACL3,0,0,0.0160245,0.0153311,0.0156406,0.0149607
LOC101927811,0.866988,0.416599,0.457544,1.32916,0.918047,0.665784
GABRA3,4.35033,4.34666,4.73012,3.32987,3.07253,3.32987
MARK3,19.2988,18.52,18.9468,25.5722,27.3348,25.4321
CLVS1,0.0158396,0.0309664,0.0154094,0,0,0.0285583
AQP10,0,0,0,0,0.0331057,0
KLHL20,8.24324,7.15682,8.24772,9.40487,9.07596,10.4193
IL1RAPL2,0,0,0,0.0169319,0.0514305,0
VMA21,41.9444,45.1378,45.3569,26.9362,28.3914,31.2242
TBC1D3F,0.218311,0.241063,0.216456,0.480885,0.425041,0.409174
LOC100506548,5.75478,6.25445,6.2646,6.907,7.56719,7.14962
CITED2,15.4412,15.4974,14.5507,38.2654,38.0726,39.6593
CNIH2,2.35442,2.07956,1.60247,1.64196,1.81287,1.39704
SLC16A5,0.0260799,0.0259328,0.0960876,0,0,0
OPA3,7.64701,7.65049,7.24053,7.34563,6.99348,7.77916
VEGFA,18.4685,16.7565,18.2513,55.9115,55.0631,57.547
C1orf185,0,0,0,0,0,0
CCDC174,5.7749,5.72688,5.93791,9.82877,10.3913,11.3576
FAIM2,0.525756,0.646463,0.539526,0.580718,0.378551,0.50394
SNX3,133.685,110.126,121.388,120.361,135.22,124.409
PCAT29,0,0,0,0,0.121327,0
AP2M1,437.42,385.488,410.091,368.128,357.742,321.533
MRPL27,24.1265,23.531,23.3913,28.1773,26.6866,25.1554
GLRX2,10.1457,8.89706,7.94708,8.67716,12.3336,9.88924
MCOLN2,3.05015,3.13642,3.50886,3.43614,3.09672,3.55816
LRTM1,0,0,0,0,0,0
DEAR,0,0,0,0,0,0
VWC2L,0.0778932,0,0,0.066868,0,0.132815
MPPE1,3.39629,3.00772,3.0241,4.20327,4.32626,4.56988
SP4,4.54324,5.1957,4.53238,3.39402,3.09847,4.16342
A2ML1,0.0412231,0,0,0,0,0
LOC100420587,0.0174751,0.0172919,0.0338155,0.0326781,0.04986,0.0689903
PPP2R2D,7.63915,7.71283,7.17804,9.77385,9.5939,9.191
HSP90B1,470.311,443.536,466.63,557.742,610.431,579.298
LOC101928651,0,0.0554579,0,0,0.0267394,0
TRIM51,0,0,0,0,0,0
VRK1,12.1687,11.1441,12.6819,14.6258,15.9875,16.6757
KCNN4,12.9666,12.4893,12.863,17.5592,18.1395,19.5367
LINC01337,0.15289,0.306297,0,0.406276,0.275627,0
TMEM257,0.0733485,0.206304,0.0762826,0.156879,0.120406,0.300987
ZYG11A,0,0,0,0,0,0.0181555
PRKD3,12.8161,12.933,13.4567,12.0139,12.3923,12.8762
PLCZ1,0,0.119235,0.0299837,0.171666,0.103518,0.0445839
SLC25A12,8.72361,7.50059,9.08776,9.32457,9.52449,9.29652
APLP1,6.88154,7.20229,5.89433,8.68245,7.81831,8.82579
SLC17A1,0,0,0,0,0,0
LOC100506844,4.98037,5.61804,3.98613,5.3619,6.40196,5.53676
FAM83B,0,0,0,0,0,0
DGAT2,1.03771,0.935429,0.842641,1.17978,1.10893,0.975797
SIRT5,2.15346,1.82383,2.46684,2.50008,2.36524,3.24078
RFT1,9.13256,8.27654,8.58618,7.89655,8.3764,8.05115
VCP,208.376,198.348,199.831,191.846,184.202,173.752
SLC35A5,11.0579,12.6203,12.0632,9.34139,9.55892,12.0473
CERS5,17.3154,14.9796,16.0032,18.8967,18.7849,17.1955
LINC01272,0.0633179,0.182046,0.119268,0.0918423,0.138854,0.0788149
KANK1,11.6292,11.1839,12.0592,10.7248,10.5568,10.2633
ADGRG1,19.0644,19.6488,18.8052,11.9539,10.2716,11.0077
CFTR,0,0,0,0.00914888,0,0.00895931
LSM14A,45.0164,38.3259,45.8443,40.721,41.7402,42.2142
CPS1,3.06147,3.41576,3.66925,2.96965,2.49587,2.63708
LOC100506393,0,0,0,0,0,0.164918
LOC101927415,0.341851,0.100097,0.305169,0.323012,0.366802,0.317351
MCM6,38.0948,36.7368,36.9147,24.4176,24.9899,22.8167
GNB4,22.5888,22.2523,23.1136,20.9237,22.9054,26.3065
SCN4B,4.54314,4.27117,4.21399,5.74247,5.26659,7.22559
NKPD1,0.0815914,0.0778018,0.0735706,0.268646,0.272756,0.325
FAM86B2,0.071,0.0802109,0.132606,0.245059,0.184443,0.360304
ZDHHC20,20.4619,22.4985,22.526,12.8854,12.6127,15.1624
OVGP1,1.27045,1.26472,1.28855,3.53376,3.08474,2.46885
KRTAP10-1,0,0,0,0,0,0
CTBS,10.5001,9.72279,10.2895,10.855,13.5281,13.3814
DNAL4,2.78532,2.48035,2.60621,3.65687,3.7114,3.65545
ZNF680,6.48878,7.13929,6.5023,7.24478,8.14414,9.48566
TRPV2,0.346691,0.243853,0.106777,0.644838,0.569834,0.302029
TMEM183A,26.0262,26.345,25.3799,25.3156,26.7603,25.1799
PDK2,6.35774,5.45045,5.85408,6.09395,5.61629,6.40309
KLHL9,19.4658,19.8739,21.4923,14.3722,14.3528,15.0043
SOGA3,2.31403,2.29878,2.48323,4.10807,3.99969,4.98773
MRPL44,15.2251,15.0395,15.1687,18.712,18.5159,19.4148
TSPY26P,0.0355528,0.0319797,0.0627707,0.0387765,0,0.089035
ANKRD7,0,0,0,0,0.041734,0
MAEL,0.153274,0.309564,0.134093,0.416967,0.387814,0.484867
PET100,31.3863,16.6156,22.2919,20.9929,20.6988,15.5356
MYOF,124.115,127.014,123.335,84.0835,82.0932,83.6223
MRPL37,62.6919,55.537,56.5734,58.6184,59.1455,56.9326
LMO7DN,0,0.0599499,0,0,0.0587636,0
HYAL1,0.222233,0.166262,0.100472,0.197993,0.182625,0.406098
MLX,27.4952,26.3149,26.6915,31.2876,28.5113,28.2182
CSAG1,0.773894,0.801944,0.379008,0.9488,0.401918,0.59666
CREB3L4,2.76095,2.95281,2.28401,3.2731,3.35596,4.31289
RNF213,10.184,11.8896,10.6529,15.1933,14.2206,17.6428
CD27-AS1,0.022654,0.109294,0.10814,0.537282,0.420511,0.512853
KCNE1,0,0,0,0.0556027,0.034734,0.0526566
CA4,0,0,0.0305522,0.0326474,0.0334093,0
SMG9,18.9572,17.6822,17.8212,21.8615,20.5299,20.8734
CX3CR1,0,0,0.0170595,0.070093,0.0152514,0.0719054
ULK1,5.62877,5.44557,5.14542,7.45547,7.0688,8.10149
PAN2,4.54812,4.17444,4.40129,5.73969,5.48942,6.2285
C12orf65,5.86874,4.86827,5.60738,8.01548,7.91553,6.83678
WSB2,84.2233,75.2757,81.0553,44.0131,43.8226,44.527
USP11,19.3407,17.1851,18.6656,26.2467,24.1573,24.4702
ZNF469,0.152526,0.138726,0.110505,0.0540799,0.0292375,0.0433593
SNHG15,16.0214,15.5028,14.3629,39.0308,40.5971,32.3909
ATAD3C,0.328109,0.403636,0.268877,0.417282,0.458369,0.477936
ING4,5.67061,4.61854,5.64872,7.8794,8.57402,7.59595
IGFL1,0.0760537,0,0,0,0,0
RPS2P32,0.339128,0.244806,0.307582,0.169041,0.433017,0.366161
CCDC8,0,0.0119697,0.0225344,0.0133535,0.0138811,0.0302133
LOC103021295,4.60706,6.19893,4.62448,5.73905,5.95387,4.56618
COL3A1,0,0,0.00846709,0,0,0.0104602
CUTA,114.999,108.07,100.988,130.061,126.5,125.269
HAGLR,1.86207,1.869,1.64671,1.61089,1.6626,1.95247
ARL5A,24.2095,23.2265,25.6684,21.3544,23.1413,26.0737
MAGEE1,0.430632,0.634673,0.444689,0.45489,0.408355,0.39651
WEE1,27.0666,25.1708,26.7097,26.8597,28.954,30.137
DCP1A,9.19355,7.66992,8.29751,11.9878,11.7813,12.6932
XLOC_008559,0,0.137731,0,0,0,0
SLX4,2.76656,2.98525,2.93585,2.94373,2.5821,3.17053
RFX4,0.0423869,0.0423095,0.0408994,0.256028,0.0802465,0.0970074
GCLC,10.234,8.54116,9.64748,12.3648,15.3778,13.9612
YIF1A,32.8201,26.3771,29.7375,34.1246,35.4633,35.5088
LOC100379224,5.68699,5.31122,5.56647,8.0111,9.18589,8.34121
IL18,64.7899,64.2192,66.4915,83.3963,92.8921,93.3385
PDK1,5.13444,4.90355,5.38661,12.972,13.8022,13.7501
RHOA,317.837,289.404,294.338,304.398,327.602,299.014
ZNF138,5.34543,5.02078,5.37891,5.64935,6.48422,7.49871
STAU2-AS1,0,0.0251387,0.0229466,0,0,0.0464224
LRRC16A,5.79405,6.24323,5.41107,3.64842,3.40855,3.90443
BDP1,10.4426,11.9851,11.5216,10.2851,10.5397,12.4342
AGL,8.57095,9.37652,9.25407,8.49448,8.67466,9.58706
SPRN,1.57015,1.67044,1.53613,2.33682,1.65235,2.17241
URAHP,1.4866,1.56759,1.46434,2.43696,2.72439,3.05621
PRR35,0,0,0,0.0180303,0,0
GAGE12I,0,0,0,0,0,1.53E-06
DHCR24,170.048,162.964,162.184,147.736,145.267,144.013
WLS,27.3734,25.085,25.2291,27.7765,26.8275,24.2636
LOC100303749,0,0.154736,0,0,0,0.119503
PLEKHD1,0.0227496,0,0.0213897,0.0473044,0,0.157087
LOC101928995,0,0,0,0,0,0.0217436
RPS2,1843.53,1532.35,1603.79,1685.91,1718.89,1507.75
RPL23,754.912,652.98,767.983,673.09,703.467,573.672
MYO9A,4.8385,5.88359,5.81456,2.87345,2.92361,3.32524
NOMO3,16.1749,6.34704,14.0895,20.3969,30.3832,23.7372
TMEM154,4.76323,4.75557,5.00753,8.18812,8.96371,8.70449
VSTM2L,0.98641,0.767994,0.696859,0.751637,0.778335,0.854365
AIFM3,0.0198771,0,0,0,0.0227862,0
DSEL,2.86391,3.16892,2.95543,1.94526,1.82956,2.2432
ZNF292,9.17255,10.1557,10.1353,9.66692,10.9514,11.7006
ARHGEF7,8.30893,8.49459,8.62082,9.0718,9.30233,9.71731
DRAM2,15.027,10.8359,13.8608,12.8037,16.1664,14.4752
DUSP19,0.885376,0.993518,1.05019,0.571089,0.613402,0.838625
ADGRL4,0,0,0,0.0176014,0.0171992,0
MCTP2,0.0259024,0,0.00851572,0,0.030474,0.0344315
ERMARD,8.17256,7.52464,7.14742,6.53445,7.05375,7.1316
STX1A,9.68463,8.1201,9.28909,12.596,11.5757,11.7593
ERCC6,1.97376,1.84826,2.10963,2.14384,1.89626,2.06977
THAP5,15.1173,13.4419,14.7119,15.3246,17.8487,18.9184
SLA2,0.0327516,0,0,0,0.0164998,0.0184732
LIN9,6.58498,6.79531,7.34227,6.76727,7.10245,7.7512
RTCB,48.1653,41.8964,46.692,44.0681,43.1254,35.8001
NBAT1,0.0293866,0.0893828,0.117353,0.0761109,0.0500355,0.122541
DENND2C,1.0214,1.62298,1.47775,1.83883,1.8755,1.95536
DUXAP8,6.4325,6.5873,7.45686,7.73736,8.25298,9.42054
ACKR3,0.322358,0.391864,0.279202,0.0493184,0.0250616,0.0826031
MGA,4.73818,5.35362,5.10692,3.6938,3.3948,4.55667
CEACAM20,0,0,0,0.0312211,0,0.11343
DNAJC25-GNG10,0.15047,0.0629844,0.0519834,0,0.327609,0.142718
LINC00485,0,0,0,0,0.0168668,0.0169956
MEAF6,9.09797,9.05381,8.54312,9.08228,10.0802,10.2331
ZNF562,7.51139,7.98057,7.89635,7.95457,8.46542,9.15615
KIAA0232,8.60667,8.75408,8.45024,7.02376,7.07401,7.93002
MRPL54,14.3121,12.2798,13.0558,17.7119,17.0667,14.4501
CNTNAP1,6.05907,5.95058,5.84551,4.91544,4.80041,5.22982
AHRR,0.262516,0.305509,0.331934,0.666092,0.686391,0.626739
NEUROG3,0,0,0,0,0,0
RBM26-AS1,0.458358,0.365625,0.334971,0.462646,0.459449,0.543217
C1orf35,9.49131,8.25182,9.59663,10.649,12.4251,10.8554
PRR19,1.05693,0.881619,1.27475,0.975807,0.800539,1.19969
LINC00705,0.0497994,0.052202,0.294499,0.0918027,0.0455777,0
LRIG1,37.1857,36.3865,37.5425,40.3944,40.0483,41.5664
JTB,71.6303,74.1728,69.4125,79.6807,77.2683,82.06
COL6A1,20.9746,18.5741,19.001,15.8799,16.129,17.4681
MBD5,3.0573,3.1853,2.82065,2.66185,2.39186,2.64008
CCAR2,31.8494,33.3729,31.1431,36.1126,34.5554,36.6868
ZNF714,3.6747,4.04115,3.68518,4.5648,4.67233,5.21054
ACBD7,4.57416,4.01854,4.55966,3.12503,2.63051,2.86107
HDC,0.144036,0.250283,0.196769,0.254193,0.223201,0.119376
AHDC1,3.22576,3.58785,3.31966,3.78229,3.34562,4.43888
KIAA1841,5.14218,4.91659,4.33951,3.53,3.7071,3.8317
TGM3,0,0,0.0165187,0,0,0
TBC1D3B,6.93E-05,0,3.04E-06,0,0,0.413579
LZTS1-AS1,0,0,0,0,0,0.0616321
GTF3C2-AS1,0.0701564,0,0,0.0664256,0.0680792,0
SLC28A3,0,0,0,0,0.0126325,0.0128468
ZNF639,19.9496,19.2456,19.8426,23.4644,26.1132,26.9182
PKD2,10.214,8.68553,10.0272,10.0513,11.154,12.0327
BISPR,1.74845,1.2877,1.43189,5.01745,5.01084,5.30318
MIMT1,0,0,0,0.0364225,0,0
FREM3,0.0121453,0,0.0058032,0.00572911,0.00573229,0.00611798
FFAR1,0,0,0,0,0,0
SBK1,0.338383,0.385328,0.3232,0.517993,0.355355,0.687097
ZBED9,0.866752,0.548694,0.709544,0.890785,1.11898,1.11087
TRIM49,0,0,0,0,0,0.0486524
SUMO1P3,0.193113,0.159198,0.255907,0.368508,0.634714,1.05
ATXN7,6.31285,7.04329,6.38334,8.88165,8.49782,9.7141
PPP1R12C,19.0175,17.7368,17.2121,26.4722,28.6154,31.5706
FAM213B,8.71504,7.56377,7.96487,6.70028,6.28577,7.17349
NOL3,8.87984,9.31931,8.90062,11.4227,12.9545,11.5594
KDM4A,16.0571,16.2757,16.7127,17.3151,17.41,17.9329
LINC00993,0.317726,0.524805,0,0.460684,0.281864,0.278657
HMP19,0.0183037,0.018284,0.0174531,0.0355924,0.0725354,0.0767033
TRMT1,15.3475,15.5767,14.2914,18.0258,18.9619,17.1929
PHACTR4,13.9595,13.4092,13.7996,19.3356,18.8981,20.5969
LINC01127,0.057112,0,0,0.110121,0,0
GUCA1C,0,0,0,0,0,0
AK4,10.1226,9.86534,9.4583,20.59,21.0944,21.7147
ATP5G3,65.5728,64.0338,66.1415,56.2221,52.8163,46.5756
CDKN1B,21.0083,20.3345,21.155,29.2638,29.2341,32.8493
FSHB,0,0,0,0,0,0.0320756
LINC00852,0.979149,0.703285,0.731597,0.729995,1.16873,0.855792
LINC00458,0.551221,0.582602,0.547398,0.932983,1.16026,0.845465
APBA3,6.21409,6.55411,5.79908,9.88682,10.6112,10.2567
NSUN7,0.01532,0.0155798,0.0147451,0.0146814,0.014843,0.0763025
C4orf48,26.9452,27.8438,22.9773,31.8815,25.5725,25.793
TEX15,0.19266,0.252084,0.2296,0.159185,0.246959,0.199878
IL11RA,0,0,0,0.0370296,0,0
SLC25A44,20.4412,17.9841,19.4457,22.4788,22.0722,22.1445
MTUS2,0.0110289,0.0217338,0.0211211,0.0412924,0.0514454,0.0432591
ZNF365,6.17116,5.99914,6.24789,5.20714,5.20132,5.3927
ZNF322,6.58267,7.27682,7.77463,6.0603,7.06579,6.91696
HUWE1,29.445,31.0509,30.7535,20.7182,19.0651,20.7299
TRIML2,0,0.139814,0,0.0273151,0.0275207,0.114712
TAPBPL,0.282549,0.515543,0.284238,2.02028,1.35602,1.82039
CCBL1,2.56488,2.43928,2.6633,2.12446,1.70539,1.57603
ZCCHC5,2.09496,2.15476,1.96535,1.87468,2.13031,2.02696
TMEM170A,4.64773,4.39642,5.17178,5.68314,5.39099,6.24387
ZBTB22,4.70299,3.57656,4.30688,5.49576,4.6625,4.61954
DNAAF3,0.273282,0.34084,0.331532,0.579668,0.718281,0.826857
NXPH2,1.30554,0.862275,1.15982,1.00765,1.20749,1.08769
C16orf74,2.59212,1.91144,1.56451,1.4416,1.15268,1.58879
LOXL2,77.7748,77.1096,75.5585,79.4369,76.1268,79.712
MED8,17.4946,16.6097,15.5326,22.1048,23.2274,19.4416
RALA,33.5734,31.7873,32.4737,31.2349,32.6923,33.5622
NKX2-2,0.259134,0.19102,0.134568,0.145755,0.358563,0.337073
PSMA7,178.258,156.004,166.643,180.96,185.586,168.427
LINC01277,0.0898834,0,0.0599802,0.0517294,0.0254292,0.0755823
MIRLET7DHG,1.05788,1.12732,1.26382,0.756371,0.866466,1.10505
ARL13B,5.97786,5.1129,4.99093,5.70176,6.76143,6.90831
LOC100505841,0.193815,0.18995,0.19051,0,0,0
B4GALNT3,1.41658,1.86475,1.56855,1.88931,1.91383,2.01045
UBE2M,54.1863,48.1999,45.3907,69.871,73.6129,65.4706
MGAT1,34.6576,34.811,33.6724,40.5048,39.5785,40.624
ATMIN,14.4453,13.7185,14.4391,13.7014,13.8729,14.9092
ARHGEF19,1.1893,1.01452,1.02261,1.18137,1.17614,0.862872
RAD54B,10.5517,11.0673,12.322,13.3865,15.5704,13.2592
ZNF761,6.81165,6.26066,7.38041,7.27474,7.37603,7.43618
C2orf91,0.0152176,0,0.0146325,0.0435164,0.0147912,0
ZNF84,3.5652,3.6905,4.00817,4.12602,4.33625,4.15004
LOC101928034,0.0216812,0.094095,0.122657,0.203695,0.131404,0.228776
FAM228B,1.3218,0.886567,0.948137,0.505506,0.917193,0.632472
RBM27,10.7974,11.1232,11.1498,10.2393,10.5445,11.8135
CLIP3,4.88838,4.55789,4.67282,5.49352,4.98549,5.16414
ARL8A,13.0242,10.1344,10.9088,16.0708,15.8563,17.1174
LOC643802,0,0,0.0485804,0.0843953,0,0.078582
TRIM11,10.245,8.62417,9.37412,15.1998,15.0993,17.052
RIMKLB,6.2747,6.05965,7.18156,6.57788,7.72144,7.34007
NRROS,0.0995324,0.0661693,0.0910066,0.109683,0.154451,0.021582
FAM220A,11.6414,10.1938,10.1201,11.879,12.2376,12.2569
KRTAP5-4,0,0,0,0,0,0.029559
PKDCC,0.146186,0.213514,0.132495,0.275636,0.225993,0.385748
SHF,1.26096,1.29215,1.137,1.47956,1.13451,1.63303
