GeneName,HRP1,HRP2,HRP3,HRZV1,HRZV2,HRZV3
POU2F2,0.144296,0.215501,0.0678987,1.11875,1.84907,1.53931
PDLIM4,20.2944,22.4769,21.452,13.8531,20.1314,16.1077
PI4K2A,14.0982,13.6875,13.7733,12.199,13.3659,13.6017
TBC1D10C,0.226044,0.112587,0.19167,0.294713,0.291796,0.158721
LACTB2,16.3525,12.8038,16.6412,21.5555,18.7849,17.6046
CSTA,0.071981,0,0,0,0.176608,0.0701585
CCDC160,0.331775,0.416847,0.118501,0.323323,0.108575,0.291225
MALAT1,125.962,116.566,124.912,110.509,86.9992,78.4391
GALNT18,0.203427,0.1425,0.21048,0.261924,0.249474,0.13795
GJB6,0.0531474,0.02721,0.119744,0.354945,0.234202,0.142949
EVI5L,8.75546,8.61212,9.40329,6.48042,6.94834,6.21955
PSTPIP2,3.5023,3.95292,3.56498,2.02235,2.06369,2.17893
LGR6,0,0,0.0591378,0.0489279,0.137777,0.106057
ARHGEF10,15.2085,14.5841,15.6099,14.2143,13.9321,13.1712
NME6,3.63266,4.12443,4.02999,4.71376,4.39666,4.52704
BCL2L2,9.78963,10.0657,10.355,11.6675,11.4525,11.3069
SYNGR4,0,0,0,0.047822,0,0
FBF1,1.92702,1.69795,1.98012,1.91357,2.13903,1.65497
LINC01519,0.0517977,0,0,0,0,0
TICRR,0.731305,0.998041,0.647258,0.597609,0.733255,0.608356
HIST1H2AC,10.9293,8.0033,8.77157,27.2336,28.3358,26.0512
ARHGEF25,6.73873,6.64993,7.4886,2.98023,2.89026,3.01831
OR4F4,0.256376,0,0,0,0,0
TAPT1,5.86112,5.02908,5.80545,4.93689,4.72671,4.26359
H3F3A,166.169,220.812,179.308,134.89,142.303,128.92
SGPP1,15.212,14.7708,14.6818,18.0199,17.5002,14.1564
BTG1,18.1229,14.4492,18.3268,32.6197,37.1985,42.7186
PMF1-BGLAP,4.12597,2.12822,4.03763,2.54403,1.583,2.55174
NRG4,0.246045,0.238988,0.263536,0.110153,0.161166,0.145387
MAFF,5.84853,6.4822,6.16527,12.5628,18.7157,15.4434
IRX6,0.132288,0.162716,0.120781,0.278554,0.201087,0.294277
LINC00210,0.135623,0,0,0,0,0
PUSL1,7.17355,8.31333,7.26149,4.30769,6.12625,4.21759
ZNF333,2.94835,2.27691,3.15249,3.85105,3.41956,3.93336
LOC286370,0.0165954,0,0,0,0,0
SLC35B2,42.3641,46.3593,43.3867,32.7458,32.8594,31.9339
INTS6-AS1,0.942585,0.432523,0.862106,0.963776,0.594328,0.651601
KCTD10,34.332,36.1837,35.7931,20.7254,23.6163,20.8687
CLEC4E,3.1257,3.47533,2.77813,2.27749,2.73209,2.23327
ZNF776,4.49932,3.82807,3.68129,4.76093,3.96999,4.32104
OTUB2,1.54241,1.64656,1.56789,1.1323,1.19103,1.46364
ADPRHL2,14.1706,16.9613,15.878,23.3965,26.5056,26.3201
LIPC,0.518676,0.52479,0.245547,1.64134,1.16531,1.56676
LOC100130872,0.372262,0.31189,0.301165,0.6328,0.405231,0.385266
PPP4R2,19.3669,21.2286,20.3401,24.1643,25.4203,24.3919
EFHD1,21.1465,13.9644,19.5629,7.65524,8.51955,7.63331
SHANK3,2.10875,2.00577,2.55394,2.28527,2.73387,2.47816
LOC101929340,0.277531,0.0298659,0.0830274,0.122022,0.228447,0.155372
TCAF2,0.488982,0.558739,0.559673,0.322071,0.261842,0.297615
CNTFR-AS1,0,0,0,0,0,0
AGFG2,2.33692,2.49791,2.41365,2.51139,2.9832,2.83256
APOO,5.15527,5.88925,4.77549,4.19051,4.45034,4.83465
CLPX,13.7296,11.8963,12.2168,14.719,13.1354,14.5814
MCM8,2.2059,2.97483,2.56846,2.64078,2.61971,2.90529
CRISPLD2,19.4898,21.5562,19.6065,7.3896,11.4204,7.45446
GH2,0.082245,0,0,0,0,0
LOC340357,0.0722021,0,0,0,0,0
CIDECP,4.15335,4.18266,5.03609,5.4366,7.34957,7.67072
AHCTF1,9.89758,10.0731,9.35619,12.7915,12.277,11.8896
BEND4,0.05108,0,0,0.00666377,0,0
PCDHA5,0.038442,0.105804,0.0247893,0,0,0.0732936
FAM3A,10.3843,10.2268,11.4176,8.89748,9.73174,9.7017
MMP1,1.16481,1.5792,0.950717,1.09682,0.663555,0.78404
WDFY3,7.80114,6.43919,6.75585,10.5581,8.63104,9.24243
IGFBP4,290.767,333.39,317.254,213.498,227.697,213.257
PSENEN,14.9162,14.3105,16.005,13.6846,15.6418,16.9166
MUC20,0.388818,0.116052,0.342878,1.03772,0.556775,0.719191
LRRC57,5.88505,5.83395,6.2033,6.42864,5.76687,6.05311
THUMPD1,14.0799,12.9272,12.6036,14.2532,12.4345,14.51
RBBP4,14.7391,15.0625,15.6275,17.2674,15.3326,17.3881
SH2D3A,0.634807,0.64857,1.13051,0.907748,1.56386,1.26881
SMARCA1,32.5045,33.5393,33.7959,23.6888,24.1055,23.7126
IL17RC,10.8926,9.76308,10.4776,10.1422,10.1329,10.3937
LOC100507600,0.05701,0.192677,0.102099,0,0,0.0276791
ZNF260,7.57899,5.50179,6.92486,9.30239,8.00167,7.70395
CAMK2A,0.0640156,0.0468458,0.0330794,0.0628322,0,0.0609691
SERPINB5,0.0404703,0,0,0,0,0
ZC4H2,3.7086,3.60237,3.74386,3.11747,2.40194,3.02961
DLGAP2,0.0542255,0,0.00406133,0.0189804,0.00366798,0.0189084
GPR31,0.0684649,0,0,0,0,0
TLK1,11.3501,10.2721,11.1393,14.3645,12.9379,13.1766
AHR,21.9138,20.3159,22.7188,50.7672,53.3827,48.4772
OR2A1,0.62701,0.0547358,0.184359,0.56453,0.331193,0.451411
B3GALT6,20.1289,19.3276,20.0293,18.2078,20.1192,18.3177
LRRC24,2.63212,2.16864,2.76364,1.97693,3.53652,2.55551
LOC100506476,1.72344,1.31468,1.1429,1.35306,1.56302,1.52347
IL5RA,0.0362551,0,0,0,0.02238,0
PTGR2,5.111,5.73204,5.3017,6.86161,6.45167,6.11112
EPB41L4A-AS1,13.9468,10.4065,12.9684,31.586,31.1248,34.6596
ZNF467,2.03135,1.93473,1.6546,3.98486,3.02896,3.38947
AIM1,3.69996,3.1299,3.43947,10.8993,10.4313,10.3134
KCNG1,10.0934,11.9685,10.0536,13.8257,19.5867,18.3267
ALDH2,29.9362,26.7543,27.9181,22.0162,23.8896,21.9511
LINC00339,3.0751,2.0068,2.55471,3.61267,3.98791,3.83811
MBTD1,6.40209,5.20568,6.18637,6.10692,4.70638,4.48429
SLC35D2,21.5355,19.6727,19.9677,20.8698,18.0896,21.7933
NDE1,5.3916,6.9136,6.37875,6.36064,6.54628,6.33279
RPL19,643.052,679.392,698.585,685.897,677.831,727.106
IRX5,0.519416,0.304354,0.436332,0.747254,0.650693,0.598691
RFX7,6.87588,6.57001,6.66278,7.69696,6.33255,7.38386
PTPRK,26.2127,25.3248,25.1657,39.6144,34.038,38.0639
ARV1,6.83005,7.5093,6.6618,6.48908,7.1217,8.33365
SNX7,30.0454,31.9234,33.3465,28.0797,27.6185,28.6135
F2R,365.761,302.896,358.376,253.485,270.55,227.747
MAGED2,90.3671,97.7985,100.051,60.6267,67.5726,67.517
SLC25A25-AS1,1.87379,1.42745,1.56524,1.96366,1.53017,1.71118
VTI1A,7.11277,6.17025,6.08093,7.09511,6.30512,6.30434
KIAA1522,9.97443,11.4179,9.6684,8.33676,8.02656,8.92336
DISC2,0.0824939,0,0.0104453,0,0,0.0117097
PIK3CB,6.83319,6.09272,6.14273,5.78772,4.73185,5.24806
LINC00890,0.0106188,0.0103027,0.00937494,0,0.0172037,0.0104426
FUT4,2.64689,2.85433,2.93802,3.9687,3.6814,3.82275
ZNF808,1.76072,1.74563,1.70489,2.8254,1.5766,2.42851
ASPHD1,2.58248,3.40725,3.93642,1.00854,2.31579,1.99874
TMEM260,8.35429,7.29119,7.11733,10.0903,8.25447,9.35074
BCL7A,4.28586,3.687,3.66167,3.83882,3.56527,4.42856
STARD7,27.9866,27.5756,26.0091,31.2036,29.0559,32.5476
GJB1,0.0290512,0,0.0261086,0,0,0
KIAA0355,24.6961,27.2291,25.0032,16.9287,18.2854,15.7905
CCNJL,3.30217,4.3033,3.56325,4.58143,4.19394,4.58409
LINC00368,0.0355034,0,0,0,0,0
PDIA3P1,1.97692,1.45032,1.97439,2.39301,1.95889,2.80775
KLRC4-KLRK1,0,0.0544599,0,0.180166,0,0
KIF18B,1.51747,2.3244,1.77947,0.725087,1.01877,1.17764
UBA52,61.185,67.5628,64.3764,36.209,40.6021,40.7301
PPP1R9A,0.948779,0.806483,0.806027,1.13171,1.06547,1.04464
LOC102546298,0.361691,0,0,0,0.450211,0
PTPN6,2.06395,2.66872,2.67425,2.03456,2.56321,2.12707
PLEKHB2,26.8465,26.8331,27.415,33.6784,33.1399,34.1481
LOC729506,0,0,0,0,0,0
SCML2,0.283862,0.329538,0.352905,0.515666,0.575793,0.751924
ARL6IP6,10.7006,11.8405,11.6208,17.5793,16.7923,17.0108
RASSF8-AS1,2.65121,1.63487,1.58147,2.52153,1.69315,2.38366
DEPDC7,1.47008,1.73953,1.18049,0.865234,1.05051,0.673463
IGFBP3,57.3819,55.8327,56.3528,33.8889,39.4011,33.8921
CLEC18C,0.9032,1.121,0.951276,0.545055,0.795761,0.634429
LINC01029,0.0327024,0,0,0,0,0
SMG1P2,5.63523,5.14842,6.39035,9.80301,8.35638,9.35282
ZNF596,1.78179,1.297,1.78492,1.93041,1.79187,1.91664
E2F4,20.1573,21.198,19.9448,23.5468,27.6948,27.5435
TRPM3,0.145112,0.00703722,0.103307,0.128498,0.0429286,0.145525
IL4I1,0.654819,0.668287,0.63055,3.68779,4.43846,4.98896
NEK3,4.75095,4.64951,5.38157,7.42305,8.05002,7.90594
ARHGAP36,0.0912629,0,0,0,0,0
TMEM174,0.0527232,0,0,0,0,0
SPESP1,4.37422,3.72973,3.74321,2.65238,2.02375,2.26141
DNAJC27-AS1,0.0610136,0.0117862,0.0109354,0.0692388,0.0199173,0.116522
MTRNR2L5,0.0278298,0,0,0,0.0225924,0
SPEF2,1.01857,0.801694,0.907769,1.10489,1.08752,0.946495
GRM3,0.0355786,0,0,0.0335202,0.0289665,0.011194
APOF,0,0,0,0.0325608,0,0
MACROD2-AS1,0.0505135,0,0,0,0,0.0495107
AHCY,54.2255,60.2448,58.2724,43.9749,44.648,44.1196
NEURL1B,0.299832,0.274244,0.292597,0.150727,0.152643,0.168495
SLC38A10,35.3229,32.9786,37.782,27.5441,32.7517,28.4047
PRDM7,0,0.0496993,0.0233242,0,0,0
LOC100131257,0.803401,0.309025,0.376626,0.328202,0.316722,0.347674
NAGS,1.24837,1.60688,1.61724,3.97472,3.88932,4.98476
SMARCB1,33.8584,34.497,34.0235,26.493,27.3739,26.3983
LOC101928295,0.0975835,0,0.0172552,0.0185544,0.019816,0.0564199
ADGRG1,6.91385,5.76637,6.65664,7.62007,9.04125,7.50176
SEL1L3,18.0639,16.9156,16.5803,31.4365,25.16,29.6366
CLHC1,2.13543,1.58097,1.94708,2.07477,2.00502,2.10532
TBX15,0.0977397,0.0936452,0.153435,0.89323,1.16784,0.97055
CHGB,0.464979,0.359529,0.685841,0.60825,0.723124,0.714026
TDRD12,0.0586792,0,0.0523907,0.107524,0.214606,0.0566929
WNT2B,1.20911,1.10879,0.98895,0.843493,0.684944,0.409463
DRGX,0,0,0,0,0,0
RICTOR,8.69488,7.35672,7.77817,9.70503,8.24812,7.78883
OR5I1,0.167285,0,0,0,0,0
FIBIN,1.08065,0.466182,1.1023,1.95476,1.66322,1.89061
FOXF2,0.0453329,0,0,0.116932,0.0373491,0.164606
PSMC4,24.1499,25.6086,26.3652,30.2771,26.8944,28.3286
CALB2,0,0,0.0954827,0.102097,0.0879632,0.0503221
FSBP,1.85285,0.752876,1.57587,1.62394,1.43629,1.98848
ST7,7.63,8.63204,7.91731,6.70427,7.38287,7.23609
KLC3,0.486614,0.626951,0.623588,0.459587,0.517092,0.394804
ACVRL1,0.775234,0.53404,0.597966,1.61294,1.32321,1.25434
MEMO1,18.4364,20.7391,19.2641,18.6349,17.5732,18.2151
RNF126P1,0.0292794,0,0,0,0,0.026272
DLGAP3,0.0349464,0.0222914,0.0319327,0,0.0672539,0.0317181
RGS7,0.203511,0.346863,0.232978,0.902598,0.792631,1.0546
BNIPL,0.154178,0.180519,0.0826287,0,0.126557,0.0235301
PHF23,14.5534,15.4537,15.9924,15.6629,18.1126,17.1916
PIK3R6,0.0634524,0.0534487,0.0126897,0.0542608,0.0858746,0.0587408
ITGAL,0.0385275,0.00919841,0.00864624,0,0,0
CHTF8,21.9531,22.8514,23.0528,20.3984,26.5608,23.8542
NIF3L1,7.124,7.84287,8.97834,9.14457,7.31165,10.5656
FGFR2,0.132243,0.0556955,0.0972319,0.0739935,0.0880796,0.0772055
TIGD3,0.151447,0.145957,0.164928,0.0925269,0.124497,0.0839687
NRSN2-AS1,1.4572,1.2332,1.15308,3.62607,2.85489,4.7185
SLC7A2,4.56884,4.39785,4.04438,19.5312,17.04,17.8923
LINC01553,0.0204078,0,0,0,0,0
ZNF879,0.977666,0.76272,0.858374,1.36405,1.01768,1.33445
TMEM106A,1.66401,1.89978,2.19631,0.897325,1.21482,0.773033
AMMECR1,10.3145,10.5933,10.3574,12.058,9.37072,10.8857
ZNF101,0.775344,0.767958,0.632604,0.773822,0.869775,0.869913
FCAR,0.0239402,0,0,0,0,0
AP1G1,18.9611,17.8949,16.684,16.996,14.5328,15.5015
SMYD3,6.59468,10.2438,7.48134,6.21193,6.58284,5.26976
LYPLA2P2,0.0700145,0,0,0.0351712,0,0
UBE2F-SCLY,0.477956,0.320571,0.205253,0.155555,0.174721,0.0701337
TSNAX,18.1561,17.6159,17.7197,18.6389,17.6256,16.4109
C17orf75,3.17228,2.88658,3.18519,3.61149,3.00615,3.95807
LINC00649,4.02055,1.32766,1.33226,1.72773,1.6099,1.70279
WASL,15.6383,14.2448,15.266,16.4618,15.1326,14.8044
MPC1,12.8226,12.5308,13.8278,14.7596,12.451,10.3241
SPRN,1.15576,0.86883,1.07195,0.858151,1.1542,1.11936
RNF19B,10.1939,10.1107,10.4837,21.9739,19.9943,20.9669
HNRNPU-AS1,11.9468,9.55994,11.1672,12.6085,12.1497,11.5244
RYK,33.3253,33.9107,35.1023,35.5899,32.2859,35.9598
SMG8,6.98091,7.10973,7.32634,7.52013,7.23357,7.54912
EEA1,9.04413,8.03058,8.85678,8.07184,9.2513,7.93455
PPM1B,20.3925,18.5284,17.8295,23.5164,24.5609,21.9799
LMCD1-AS1,0.147541,0.0715269,0.13201,0.137217,0.140285,0.04717
LOC101927070,0.0228749,0,0.0206412,0,0,0
LOC100653233,0.0606901,0,0,0,0,0
TEC,0.303679,0.323075,0.217935,0.421903,0.272724,0.431111
NFATC4,8.01873,8.30522,9.09225,3.69975,4.04155,3.55797
AP3B1,23.1994,23.6873,23.3588,21.263,17.9419,20.8771
ATP6V1B1-AS1,0,0.0638578,0.0669981,0,0.108538,0
ALLC,0,0,0,0,0,0
CFAP47,0.0473584,0,0.0140145,0.0294132,0.00427574,0.0432017
ADRA1A,0.142705,0,0,0,0,0
MAGEA11,0.154766,0,0,0,0,0
DOK4,7.5111,8.48893,7.12038,5.9314,5.67926,5.09452
PFDN4,31.2859,26.8232,29.085,31.4283,28.7359,30.3726
ST7-AS2,0,0,0,0,0,0
SVIP,6.9824,5.94268,5.8056,10.091,8.17495,8.93001
LOC100287042,0.374108,0.247936,0.306066,0.312588,0.291658,0.387262
HCG22,0.0136014,0,0.0243094,0,0,0.0124507
LINC01186,0.189165,0.72506,0.169845,0.0932945,0.308416,0
PI15,0.0530079,0,0,0,0,0
HIP1,8.33614,8.05953,8.49261,10.7852,8.41847,9.90523
HRCT1,1.45251,1.40906,2.25005,0.579585,0.668798,0.60604
GORASP1,11.1133,11.3451,11.0397,10.3979,10.2524,11.054
SEMA3G,0.0546272,0.0416397,0.0687365,0.0105288,0.0177623,0.0101124
POTEH-AS1,0.189442,0,0,0,0,0
WDR53,3.07214,3.27713,4.31062,6.35373,4.89335,6.61236
PLP1,0.102865,0.0222716,0,0.0210744,0.0186815,0
DNASE2,14.2852,12.6911,15.9093,11.2824,11.2656,10.6856
SP2-AS1,0.746806,0.490862,0.659172,1.30939,1.41166,1.37197
SMPDL3A,7.198,5.76334,6.37261,4.81658,3.47062,4.27027
CLDN15,3.9021,2.52989,3.39527,4.4611,5.36475,5.01598
RAB3C,0,0,0.0424693,0.0874971,0,0
ROBO4,0.184769,0.122677,0.23141,0.182886,0.442532,0.325999
LOC105747689,0.445266,0.184592,0.369294,0.407711,0.28487,0.438123
ATP13A5,0,0,0,0,0,0
KCNG3,0.0186138,0,0.0167804,0.0184579,0.0154104,0.0182166
TNR,0.0268698,0.0170436,0.00805351,0.0336034,0.0510864,0.0167667
LOC100129461,2.00501,1.24822,1.57161,1.87127,1.6526,1.84613
CEP83-AS1,0.265815,0.0708892,0.087005,0.182342,0.0990716,0.0938093
KDM4C,5.92795,5.82618,6.14088,7.94647,6.35266,7.46899
GLT8D1,35.3696,37.6187,36.4139,22.1377,16.7977,18.284
NEUROG2,0.0218922,0,0,0,0,0
GOLGA3,14.7619,15.5051,14.1836,11.5274,11.7223,10.7704
TMEM116,1.99625,1.26312,1.73249,4.13336,3.70076,4.26815
OSM,0.0256836,0,0,0.0253732,0,0.023396
CNOT6L,5.49759,4.52713,4.96871,5.00882,3.65842,4.73548
FAM206A,7.91576,7.34031,7.51191,12.1025,12.3638,13.2431
ACPP,0.210136,0.0297176,0.0642028,0.0282245,0.0250835,0.029676
CCDC176,3.25221,3.42337,3.23065,1.54522,1.50733,1.5824
NBEAP1,0.373153,0.121281,0,0,0.102504,0
PTGIR,0.324545,0.104784,0.147798,0.306605,0.245403,0.174919
GPR27,0.210132,0.279599,0.392641,0.899791,0.475605,0.51909
CYP2E1,0.169161,0.254039,0.346681,0.613693,0.331769,0.358075
TRIM27,20.9741,22.3635,22.4529,22.656,22.581,23.2948
SLC25A5-AS1,0.600368,0.371249,0.504123,0.232233,0.279519,0.269962
HK1,32.7716,37.7281,34.4941,22.9474,25.0798,23.585
COPS6,36.5352,44.0691,38.283,33.727,39.4592,37.2828
EPHB4,11.7432,11.7172,12.1456,10.4323,9.23131,10.0275
KCTD2,8.15981,8.17289,8.04665,8.39996,8.58304,8.77439
KLF3,16.0147,16.6881,16.2549,26.5326,21.4893,23.7058
SERPINB13,0.0208357,0,0,0,0,0
PAPOLG,3.98857,3.59783,4.06583,4.10602,3.84054,4.1993
NDUFAB1,34.098,41.3213,40.8211,30.8742,30.1393,28.3739
SYT15,2.57197,2.25255,2.73632,3.00007,2.99858,2.7404
MTTP,0.0595618,0.0684033,0,0.0119282,0.0108185,0.090103
LOC101241902,1.31792,0.69693,1.33292,0.836907,0.844272,0.720425
CLEC17A,0.0267034,0,0,0,0,0
CABP7,0.0733103,0.0139466,0,0.0143078,0,0.0133065
PSMB2,19.7637,24.1527,20.7301,22.1066,20.842,23.3342
HIBADH,30.9557,31.3225,32.5655,40.176,37.4314,43.5043
LMOD3,0.0632446,0,0,0,0,0
PXT1,0,0.0211437,0,0.0804978,0.0712275,0.168575
GIMAP1,0.0360493,0,0.012114,0,0,0
BRSK2,0.0558757,0.0455544,0.08967,0.061061,0.0455317,0.0224491
LOC101929057,0.106509,0.0281026,0.137867,0.141012,0.0630834,0.0753317
KRT39,0,0,0,0,0,0
C1orf21,2.42824,2.57809,2.19693,2.34444,1.28003,1.94479
CSNK1G1,5.50958,5.67308,5.08531,7.35014,7.07251,7.088
FRMD6-AS1,2.14448,0.911145,0.799017,0.767755,0.569511,0.618082
VEGFA,45.2934,37.6781,41.5388,135.93,124.515,143.476
LINC00115,1.12733,0.774001,1.42077,0.9749,0.853798,1.26904
PHLDA3,20.7775,18.7353,20.7907,15.1268,19.4278,19.1209
FILIP1L,58.9051,48.3789,55.6525,11.0105,20.0282,10.1932
CFAP69,1.04643,0.909931,1.11955,1.28575,0.889572,0.898195
LOC101928650,0,0,0,0,0,0
SOGA3,3.43552,3.84137,3.19674,6.54112,6.26063,6.2259
GOLGA2P9,0,0,0,0,0,0
SKP2,6.01111,6.57439,7.47155,4.96665,4.21819,4.44431
LOC101927045,0.940093,0.682112,1.20638,2.09822,1.33479,1.68182
ZNF644,17.0424,13.0105,15.4185,21.0803,19.4496,17.8705
PLEKHG2,16.4602,14.0048,16.1361,10.2477,13.3782,10.2319
CLUL1,0.344507,0.327723,0.286017,0.324082,0.0560479,0.110753
PHLPP2,3.51946,3.16933,3.02032,3.79444,3.98075,3.93319
ENPP7P13,3.09934,1.17034,0.931263,0.273637,0.274117,0.0987466
DLEU7,0.106736,0,0,0.0419232,0.0343505,0.0599766
HDC,0.0204731,0,0,0,0,0
CACNG3,0.0432308,0,0,0,0,0
GABRB1,0.0438597,0.0630577,0.0789901,0.0201716,0.0178686,0.0210189
LOC101928909,0.0356232,0,0,0,0.0583338,0.0338049
HIPK1-AS1,0.0726927,0,0.0215814,0.183139,0,0
RCAN1,20.9718,16.1812,21.3066,27.2176,37.7645,28.9059
GNG10,65.9065,71.8404,70.5899,69.0111,63.0171,62.53
LOC221946,0.026954,0,0,0,0,0.0254541
NSUN5,7.2647,7.31678,7.09662,10.1945,13.3292,12.4911
KRT14,0.0327337,0,0,0,0,0
LRPPRC,27.4176,26.0621,25.1656,32.2017,28.1802,31.8266
LINC00548,0.0526206,0,0,0,0,0
LOC728084,0,0,0,0,0.0413801,0.0757393
ZDHHC15,0.149929,0.0487428,0.119986,0.284882,0.235048,0.120109
SNTG2,0.423194,0.246193,0.231683,0.48324,0.510785,0.507936
STAT3,34.1961,28.7545,32.3202,34.3836,30.0325,30.7205
TMEM117,5.16885,6.02704,5.52558,3.78284,2.47574,3.19477
FTH1P18,0,0.155994,0,0,0.137273,0
ZNF687,6.90329,6.07072,6.51526,5.60651,5.85559,6.00748
PRKCDBP,65.0303,67.5746,76.1551,21.9775,29.1074,26.518
USP22,64.5951,60.8782,62.9315,62.8158,62.1539,62.8147
RNH1,69.1927,73.9042,74.814,75.6016,88.0979,83.2833
ASB3,9.80682,8.37186,8.50871,9.34076,9.15943,8.8289
CRYAA,0,0,0,0,0,0
AVPI1,2.54492,1.95703,3.19956,4.76608,4.54209,4.92397
TAF1L,0.0384616,0,0,0.00694761,0,0
SLC4A2,32.7958,32.7985,34.9576,28.5965,34.3639,29.1108
RAD52,3.21131,3.18053,3.57953,3.7022,3.49528,3.52149
SLC6A12,0.0191484,0.018434,0.0172477,0.132811,0.125486,0.102804
INSM1,0,0,0,0,0,0
RGS21,0.0339729,0,0,0,0,0
PHF2,7.90193,7.78458,7.31824,8.34727,7.64924,8.1141
LOC101929415,0.478997,0.187939,0.135767,0.163256,0.123132,0.226693
TNNC2,0.0794768,0,0.218452,0.07595,0,0.371533
COA1,21.0966,23.5035,21.2437,16.3165,18.5988,18.6619
PIBF1,7.6691,7.13539,8.529,8.4716,8.0662,7.8716
SIGLEC15,6.16481,12.2459,6.97154,2.08351,3.97829,2.88321
INHBA-AS1,0.523827,0.0585642,0.306302,0.41205,0.243843,0.267514
C16orf54,0.0325994,0,0,0,0,0.014959
ANKRD28,25.5722,20.1389,23.7437,31.8951,30.1275,30.8789
ST6GALNAC4,8.3741,9.71714,9.17581,9.3153,10.3597,13.293
SORT1,42.9369,35.722,39.7099,16.6619,20.6441,16.1993
ATP13A3,30.3963,26.9016,28.0991,25.3066,28.6278,25.7506
C8orf34,0.191313,0.233159,0.245926,0.218259,0.262496,0.138981
GUSBP11,3.49709,2.87698,3.41015,4.20329,3.00282,3.54877
BSPRY,0.0481162,0,0.0217777,0.0232234,0,0
POLDIP3,19.2456,18.8379,20.231,25.9711,25.9492,26.3475
RDH5,0.274897,0.303454,0.105362,0,0.182525,0
KLHL13,5.83173,6.30385,5.58051,4.88125,4.10446,3.80482
ZMAT5,8.44945,9.11428,10.6412,8.56449,8.57812,7.98187
LINC00939,0,0,0.0860775,0.0445261,0,0.0471504
ACBD5,12.0994,10.9064,11.7089,12.0879,11.7049,11.5484
LINC01473,0.0877363,0.0874858,0.159585,0.432544,0.144757,0.175034
CD46,96.7528,99.3314,93.8672,70.4147,58.5386,65.6669
ZNF195,5.62449,5.52719,5.32088,5.97883,6.13177,5.95285
RHOB,69.0251,78.565,76.4437,101.033,136.752,111.663
TSPYL2,8.0177,8.86898,9.13018,13.2582,12.405,14.5974
LOC392452,0.0930837,0,0,0,0,0
MINOS1P1,0.0572449,0.0280125,0.151714,0.026961,0.0232624,0.0563677
NME7,13.7865,15.3827,14.4781,12.7007,12.3906,14.8984
LYSMD4,4.18245,3.80694,4.28341,2.73418,2.54081,2.90083
FAM226B,0.0771965,0.0237397,0.011217,0,0.0201552,0.0115123
SEPT12,0,0,0,0.0298688,0,0
TM4SF19,0.374378,1.17656,0.265921,2.35823,1.41879,1.99273
SVBP,7.01838,7.15356,7.21789,7.05776,5.77373,5.80857
HIST1H2BB,0,0,0,0,0,0
LTN1,12.087,10.9163,11.1235,14.6785,12.7809,14.1085
GJB2,6.2196,4.60291,5.12973,10.4492,12.3174,9.5282
LPPR2,9.79977,10.7168,9.56958,4.13385,4.61939,4.47173
LRRC37B,2.42051,1.84688,2.23152,2.43076,2.14394,2.1744
PROCR,9.56918,12.9125,9.44074,5.45614,4.47447,5.50443
PSIP1,35.4187,33.6881,36.9589,42.1808,37.6971,40.687
CCDC53,17.7286,16.6077,16.7957,20.389,22.4934,20.3729
RIMBP3,0.0474638,0.055499,0.0644876,0.0870753,0.0567014,0.0893183
IKBKB,12.6933,13.6483,13.0128,15.0998,15.2237,14.3853
B4GALT6,5.5212,6.36812,5.65756,3.94048,3.63531,3.72495
KIAA0226L,0.206185,0.0948476,0.0781834,0.10014,0.107139,0.171368
ZMIZ1,18.1975,16.5856,17.5201,23.6241,21.4603,23.185
MZT1,10.1492,11.6026,10.279,10.5453,10.0837,11.249
ABCB10,7.46018,8.1073,6.99553,7.02286,6.08596,5.81398
PCLO,0.523906,0.488617,0.427454,1.41676,1.22929,1.27767
CUL4A,27.0446,27.1393,28.8095,39.6075,38.9401,39.7724
RANBP17,2.72787,2.62671,2.68564,2.84101,2.6873,2.86025
DSE,16.8615,18.9718,17.5092,16.0449,15.491,14.7574
TPD52L3,0.0621432,0,0,0,0,0
HSF1,21.799,21.4384,23.0744,26.1263,31.0246,28.2129
ZCCHC7,10.561,10.232,10.288,12.255,12.3093,13.1437
HELQ,3.86386,3.51492,3.54025,3.69939,3.26405,3.29148
RPUSD4,8.20748,8.01416,8.77405,6.70313,5.98855,7.75892
LOC388882,0.0370147,0,0,0,0,0
SVOP,0.0868375,0,0.0400825,0.00844807,0.0146139,0.0256184
KMT2C,4.83311,4.46365,4.22131,4.98533,4.02037,4.31223
PCMTD1,29.6722,21.8372,25.6154,24.1433,18.4136,18.6719
ARL8B,51.3644,42.3643,51.2614,51.7585,46.1564,50.4081
SETD9,1.27416,1.72547,2.06941,2.67394,2.32863,2.05984
OR8G2,0.122734,0,0,0,0,0
MAN1B1,28.3762,30.6645,28.3425,28.4968,28.2624,28.2939
RC3H2,14.194,12.6367,12.3442,15.9477,13.5355,13.6906
HERC2P2,29.7092,28.954,28.5785,24.0442,18.5084,22.1753
LOC374443,3.24746,2.15504,2.27233,5.96282,4.92812,5.52636
PAK6,0.0656996,0.0627208,0.05744,0.0952809,0.0991583,0.209589
AGAP2,0.0754854,0.053256,0.0254073,0.018185,0.0839872,0.0424706
TRAPPC2,3.96577,3.5062,3.19347,2.52293,2.802,1.99686
GOLGA7,34.4813,32.9233,34.832,44.2146,41.146,43.8606
THAP4,13.2597,13.551,14.7334,15.2322,14.2913,14.5683
